seed,neuron,a,b,activation
0,99,39,86,0.71853
0,99,39,87,0.969241
0,99,39,88,0.743241
0,99,39,89,0.837387
0,99,39,90,0.966003
0,99,39,91,0.837077
0,99,39,92,1.10235
0,99,39,93,0.629263
0,99,39,94,0.832246
0,99,39,95,0.399142
0,99,39,96,0.628794
0,99,39,97,0.433057
0,99,39,98,0.559922
0,99,39,99,0.689886
0,99,39,100,0.689803
0,99,39,101,1.09835
0,99,39,102,0.750381
0,99,39,103,1.03648
0,99,39,104,0.638095
0,99,39,105,0.954428
0,99,39,106,0.807891
0,99,39,107,0.905536
0,99,39,108,1.06523
0,99,39,109,0.887639
0,99,39,110,1.27964
0,99,39,111,0.825213
0,99,39,112,1.07752
0,99,40,0,0.733464
0,99,40,1,0.651966
0,99,40,2,0.714648
0,99,40,3,0.927358
0,99,40,4,0.468513
0,99,40,5,0.76512
0,99,40,6,0.468483
0,99,40,7,0.883735
0,99,40,8,0.450561
0,99,40,9,0.53691
0,99,40,10,0.524574
0,99,40,11,0.730066
0,99,40,12,1.16115
0,99,40,13,0.803978
0,99,40,14,1.07931
0,99,40,15,0.809518
0,99,40,16,1.17159
0,99,40,17,0.857885
0,99,40,18,0.818977
0,99,40,19,0.740952
0,99,40,20,0.825585
0,99,40,21,1.24963
0,99,40,22,0.892239
0,99,40,23,1.04615
0,99,40,24,0.552395
0,99,40,25,0.879267
0,99,40,26,0.561287
0,99,40,27,0.547911
0,99,40,28,0.419047
0,99,40,29,0.402414
0,99,40,30,0.917528
0,99,40,31,0.682392
0,99,40,32,0.945257
0,99,40,33,0.450415
0,99,40,34,0.877187
0,99,40,35,0.776193
0,99,40,36,0.875468
0,99,40,37,0.920977
0,99,40,38,0.733722
0,99,40,39,1.24907
0,99,40,40,0.981041
0,99,40,41,1.22524
0,99,40,42,0.674572
0,99,40,43,0.899368
0,99,40,44,0.808039
0,99,40,45,0.857813
0,99,40,46,0.89836
0,99,40,47,0.515223
0,99,40,48,0.939242
0,99,40,49,0.64912
0,99,40,50,0.933096
0,99,40,51,0.325948
0,99,40,52,0.494385
0,99,40,53,0.440733
0,99,40,54,0.635341
0,99,40,55,0.901922
0,99,40,56,0.573241
0,99,40,57,1.03065
0,99,40,58,0.854155
0,99,40,59,1.2137
0,99,40,60,0.773745
0,99,40,61,0.788115
0,99,40,62,0.778551
0,99,40,63,0.885
0,99,40,64,1.24072
0,99,40,65,0.824546
0,99,40,66,1.07835
0,99,40,67,0.806696
0,99,40,68,1.1176
0,99,40,69,0.68542
0,99,40,70,0.616008
0,99,40,71,0.454489
0,99,40,72,0.532484
0,99,40,73,0.882159
0,99,40,74,0.504802
0,99,40,75,0.763985
0,99,40,76,0.403216
0,99,40,77,0.885915
0,99,40,78,0.663145
0,99,40,79,0.704172
0,99,40,80,0.672071
0,99,40,81,0.761926
0,99,40,82,1.26553
0,99,40,83,0.98017
0,99,40,84,1.17972
0,99,40,85,0.690559
0,99,40,86,1.02936
0,99,40,87,0.845442
0,99,40,88,0.864829
0,99,40,89,0.830852
0,99,40,90,0.688131
0,99,40,91,1.14639
0,99,40,92,0.798625
0,99,40,93,0.97748
0,99,40,94,0.342284
0,99,40,95,0.644683
0,99,40,96,0.456851
0,99,40,97,0.588361
0,99,40,98,0.593763
0,99,40,99,0.40345
0,99,40,100,0.967382
0,99,40,101,0.787047
0,99,40,102,1.14637
0,99,40,103,0.626558
0,99,40,104,0.836786
0,99,40,105,0.816959
0,99,40,106,0.92372
0,99,40,107,1.09408
0,99,40,108,0.728057
0,99,40,109,1.16159
0,99,40,110,0.951999
0,99,40,111,1.26273
0,99,40,112,0.7206
0,99,41,0,0.723922
0,99,41,1,0.644503
0,99,41,2,0.870959
0,99,41,3,0.524234
0,99,41,4,0.898464
0,99,41,5,0.445567
0,99,41,6,0.837179
0,99,41,7,0.51879
0,99,41,8,0.647971
0,99,41,9,0.535177
0,99,41,10,0.53731
0,99,41,11,0.971341
0,99,41,12,0.683363
0,99,41,13,1.19485
0,99,41,14,0.788959
0,99,41,15,1.14656
0,99,41,16,0.905258
0,99,41,17,0.89414
0,99,41,18,0.906982
0,99,41,19,0.66647
0,99,41,20,1.16102
0,99,41,21,0.750118
0,99,41,22,1.23798
0,99,41,23,0.740854
0,99,41,24,0.915692
0,99,41,25,0.671768
0,99,41,26,0.57039
0,99,41,27,0.578717
0,99,41,28,0.359874
0,99,41,29,0.781541
0,99,41,30,0.480715
0,99,41,31,0.977845
0,99,41,32,0.633527
0,99,41,33,0.818279
0,99,41,34,0.764488
0,99,41,35,0.726656
0,99,41,36,0.964989
0,99,41,37,0.705896
0,99,41,38,1.15905
0,99,41,39,0.849661
0,99,41,40,1.22507
0,99,41,41,0.918079
0,99,41,42,0.969667
0,99,41,43,0.85702
0,99,41,44,0.756746
0,99,41,45,0.941333
0,99,41,46,0.611356
0,99,41,47,0.947364
0,99,41,48,0.593387
0,99,41,49,0.936517
0,99,41,50,0.561513
0,99,41,51,0.633529
0,99,41,52,0.423616
0,99,41,53,0.483173
0,99,41,54,0.739242
0,99,41,55,0.571627
0,99,41,56,1.01072
0,99,41,57,0.713213
0,99,41,58,1.15528
0,99,41,59,0.874634
0,99,41,60,0.939973
0,99,41,61,0.831873
0,99,41,62,0.753641
0,99,41,63,1.10624
0,99,41,64,0.766595
0,99,41,65,1.2269
0,99,41,66,0.782939
0,99,41,67,1.12379
0,99,41,68,0.796326
0,99,41,69,0.779331
0,99,41,70,0.63377
0,99,41,71,0.458571
0,99,41,72,0.815509
0,99,41,73,0.433315
0,99,41,74,0.899159
0,99,41,75,0.449234
0,99,41,76,0.817917
0,99,41,77,0.631836
0,99,41,78,0.689283
0,99,41,79,0.771012
0,99,41,80,0.594656
0,99,41,81,1.13391
0,99,41,82,0.793752
0,99,41,83,1.28304
0,99,41,84,0.888825
0,99,41,85,1.02178
0,99,41,86,0.899352
0,99,41,87,0.79456
0,99,41,88,0.971849
0,99,41,89,0.662768
0,99,41,90,1.0932
0,99,41,91,0.706553
0,99,41,92,1.06148
0,99,41,93,0.646181
0,99,41,94,0.71802
0,99,41,95,0.525203
0,99,41,96,0.469943
0,99,41,97,0.62769
0,99,41,98,0.422953
0,99,41,99,0.816775
0,99,41,100,0.617198
0,99,41,101,1.04839
0,99,41,102,0.809997
0,99,41,103,0.898611
0,99,41,104,0.808746
0,99,41,105,0.784751
0,99,41,106,1.03234
0,99,41,107,0.754167
0,99,41,108,1.1739
0,99,41,109,0.831806
0,99,41,110,1.21256
0,99,41,111,0.902213
0,99,41,112,0.918729
0,99,42,0,0.777267
0,99,42,1,0.834361
0,99,42,2,0.303354
0,99,42,3,0.808366
0,99,42,4,0.509165
0,99,42,5,0.949449
0,99,42,6,0.496193
0,99,42,7,0.492041
0,99,42,8,0.542696
0,99,42,9,0.546332
0,99,42,10,0.859629
0,99,42,11,0.409147
0,99,42,12,0.944596
0,99,42,13,0.687754
0,99,42,14,1.19882
0,99,42,15,0.938492
0,99,42,16,0.763894
0,99,42,17,0.77814
0,99,42,18,0.679865
0,99,42,19,1.10468
0,99,42,20,0.602055
0,99,42,21,0.988694
0,99,42,22,0.659356
0,99,42,23,1.06332
0,99,42,24,0.868
0,99,42,25,0.579326
0,99,42,26,0.506353
0,99,42,27,0.324582
0,99,42,28,0.803036
0,99,42,29,0.408528
0,99,42,30,0.741796
0,99,42,31,0.464547
0,99,42,32,0.871749
0,99,42,33,0.834582
0,99,42,34,0.70259
0,99,42,35,0.711394
0,99,42,36,0.501433
0,99,42,37,1.11601
0,99,42,38,0.800441
0,99,42,39,1.09924
0,99,42,40,0.675638
0,99,42,41,0.970013
0,99,42,42,0.96955
0,99,42,43,0.837918
0,99,42,44,0.794633
0,99,42,45,0.42784
0,99,42,46,0.971871
0,99,42,47,0.651829
0,99,42,48,0.946173
0,99,42,49,0.470313
0,99,42,50,0.602914
0,99,42,51,0.581472
0,99,42,52,0.570823
0,99,42,53,0.596018
0,99,42,54,0.228319
0,99,42,55,0.85157
0,99,42,56,0.640195
0,99,42,57,1.1488
0,99,42,58,0.759923
0,99,42,59,0.791907
0,99,42,60,0.863154
0,99,42,61,0.805951
0,99,42,62,0.994934
0,99,42,63,0.493941
0,99,42,64,1.02794
0,99,42,65,0.752824
0,99,42,66,1.20994
0,99,42,67,0.854506
0,99,42,68,0.69048
0,99,42,69,0.68001
0,99,42,70,0.562464
0,99,42,71,0.843724
0,99,42,72,0.301339
0,99,42,73,0.689767
0,99,42,74,0.397974
0,99,42,75,0.887801
0,99,42,76,0.66451
0,99,42,77,0.541879
0,99,42,78,0.622183
0,99,42,79,0.523963
0,99,42,80,1.05526
0,99,42,81,0.626397
0,99,42,82,1.00963
0,99,42,83,0.711483
0,99,42,84,1.11775
0,99,42,85,1.00956
0,99,42,86,0.769876
0,99,42,87,0.730474
0,99,42,88,0.550132
0,99,42,89,1.09384
0,99,42,90,0.708067
0,99,42,91,0.966115
0,99,42,92,0.534503
0,99,42,93,0.818218
0,99,42,94,0.73232
0,99,42,95,0.550088
0,99,42,96,0.4619
0,99,42,97,0.218668
0,99,42,98,0.796336
0,99,42,99,0.564542
0,99,42,100,0.919175
0,99,42,101,0.571605
0,99,42,102,0.831138
0,99,42,103,0.906193
0,99,42,104,0.851737
0,99,42,105,0.867263
0,99,42,106,0.479324
0,99,42,107,1.05925
0,99,42,108,0.7936
0,99,42,109,1.17461
0,99,42,110,0.74792
0,99,42,111,0.856343
0,99,42,112,0.86466
0,99,43,0,0.983784
0,99,43,1,0.469159
0,99,43,2,0.793128
0,99,43,3,0.339084
0,99,43,4,0.897596
0,99,43,5,0.644726
0,99,43,6,0.646054
0,99,43,7,0.557511
0,99,43,8,0.420421
0,99,43,9,0.792617
0,99,43,10,0.470794
0,99,43,11,0.890313
0,99,43,12,0.473441
0,99,43,13,1.05809
0,99,43,14,0.944271
0,99,43,15,0.961841
0,99,43,16,0.83972
0,99,43,17,0.550546
0,99,43,18,0.960164
0,99,43,19,0.595441
0,99,43,20,1.04588
0,99,43,21,0.515178
0,99,43,22,1.01054
0,99,43,23,0.878775
0,99,43,24,0.856912
0,99,43,25,0.737207
0,99,43,26,0.288666
0,99,43,27,0.676261
0,99,43,28,0.367049
0,99,43,29,0.85639
0,99,43,30,0.346862
0,99,43,31,0.763994
0,99,43,32,0.755091
0,99,43,33,0.801335
0,99,43,34,0.883102
0,99,43,35,0.42669
0,99,43,36,0.920612
0,99,43,37,0.598025
0,99,43,38,1.18771
0,99,43,39,0.683171
0,99,43,40,0.899293
0,99,43,41,0.857111
0,99,43,42,0.837596
0,99,43,43,0.99715
0,99,43,44,0.451548
0,99,43,45,0.863624
0,99,43,46,0.475495
0,99,43,47,1.04971
0,99,43,48,0.606528
0,99,43,49,0.694616
0,99,43,50,0.602337
0,99,43,51,0.510764
0,99,43,52,0.730025
0,99,43,53,0.291725
0,99,43,54,0.697574
0,99,43,55,0.397123
0,99,43,56,1.03785
0,99,43,57,0.82908
0,99,43,58,0.899487
0,99,43,59,0.838854
0,99,43,60,0.684599
0,99,43,61,1.02422
0,99,43,62,0.567923
0,99,43,63,0.929602
0,99,43,64,0.497092
0,99,43,65,1.08701
0,99,43,66,0.911014
0,99,43,67,0.912811
0,99,43,68,0.783667
0,99,43,69,0.501872
0,99,43,70,0.845504
0,99,43,71,0.436316
0,99,43,72,0.780856
0,99,43,73,0.26472
0,99,43,74,0.770813
0,99,43,75,0.666698
0,99,43,76,0.741885
0,99,43,77,0.682212
0,99,43,78,0.404926
0,99,43,79,0.881321
0,99,43,80,0.584215
0,99,43,81,1.09764
0,99,43,82,0.579009
0,99,43,83,1.01163
0,99,43,84,0.93032
0,99,43,85,0.917128
0,99,43,86,0.88976
0,99,43,87,0.442411
0,99,43,88,0.917893
0,99,43,89,0.585577
0,99,43,90,1.12916
0,99,43,91,0.556089
0,99,43,92,0.817855
0,99,43,93,0.729745
0,99,43,94,0.697242
0,99,43,95,0.709838
0,99,43,96,0.203507
0,99,43,97,0.634452
0,99,43,98,0.346379
0,99,43,99,0.954783
0,99,43,100,0.57914
0,99,43,101,0.79634
0,99,43,102,0.824486
0,99,43,103,0.788038
0,99,43,104,1.03587
0,99,43,105,0.510594
0,99,43,106,0.895356
0,99,43,107,0.525575
0,99,43,108,1.14486
0,99,43,109,0.792171
0,99,43,110,0.891661
0,99,43,111,0.841031
0,99,43,112,0.706448
0,99,44,0,0.365095
0,99,44,1,0.85345
0,99,44,2,0.385347
0,99,44,3,0.892005
0,99,44,4,0.420721
0,99,44,5,0.619423
0,99,44,6,0.659222
0,99,44,7,0.52466
0,99,44,8,0.728065
0,99,44,9,0.255678
0,99,44,10,0.745929
0,99,44,11,0.458216
0,99,44,12,1.02728
0,99,44,13,0.687944
0,99,44,14,0.785769
0,99,44,15,0.918857
0,99,44,16,0.662157
0,99,44,17,0.930802
0,99,44,18,0.341471
0,99,44,19,0.758114
0,99,44,20,0.46213
0,99,44,21,1.01096
0,99,44,22,0.769021
0,99,44,23,0.758707
0,99,44,24,0.786835
0,99,44,25,0.530789
0,99,44,26,0.779567
0,99,44,27,0.251616
0,99,44,28,0.597304
0,99,44,29,0.270434
0,99,44,30,0.800323
0,99,44,31,0.681448
0,99,44,32,0.69773
0,99,44,33,0.708823
0,99,44,34,0.542572
0,99,44,35,0.961373
0,99,44,36,0.486518
0,99,44,37,0.918619
0,99,44,38,0.459796
0,99,44,39,0.947808
0,99,44,40,0.810568
0,99,44,41,0.758095
0,99,44,42,0.796054
0,99,44,43,0.452854
0,99,44,44,0.94406
0,99,44,45,0.450866
0,99,44,46,0.910287
0,99,44,47,0.391027
0,99,44,48,0.796586
0,99,44,49,0.724374
0,99,44,50,0.612455
0,99,44,51,0.621563
0,99,44,52,0.229916
0,99,44,53,0.688459
0,99,44,54,0.310165
0,99,44,55,0.901988
0,99,44,56,0.487998
0,99,44,57,0.838292
0,99,44,58,0.950627
0,99,44,59,0.76782
0,99,44,60,0.943664
0,99,44,61,0.340145
0,99,44,62,0.838607
0,99,44,63,0.429886
0,99,44,64,1.01123
0,99,44,65,0.603733
0,99,44,66,0.744373
0,99,44,67,0.915151
0,99,44,68,0.688391
0,99,44,69,0.925416
0,99,44,70,0.305599
0,99,44,71,0.67169
0,99,44,72,0.315315
0,99,44,73,0.785779
0,99,44,74,0.495917
0,99,44,75,0.577802
0,99,44,76,0.653184
0,99,44,77,0.539859
0,99,44,78,0.887717
0,99,44,79,0.38196
0,99,44,80,0.80732
0,99,44,81,0.505233
0,99,44,82,1.03934
0,99,44,83,0.827422
0,99,44,84,0.777794
0,99,44,85,0.787327
0,99,44,86,0.52597
0,99,44,87,0.901743
0,99,44,88,0.408581
0,99,44,89,0.837849
0,99,44,90,0.456553
0,99,44,91,0.967922
0,99,44,92,0.767431
0,99,44,93,0.698267
0,99,44,94,0.626648
0,99,44,95,0.359738
0,99,44,96,0.699024
0,99,44,97,0.27007
0,99,44,98,0.708795
0,99,44,99,0.314573
0,99,44,100,0.836005
0,99,44,101,0.824184
0,99,44,102,0.802339
0,99,44,103,0.861812
0,99,44,104,0.460806
0,99,44,105,0.959105
0,99,44,106,0.452255
0,99,44,107,0.945229
0,99,44,108,0.461537
0,99,44,109,0.830539
0,99,44,110,0.889013
0,99,44,111,0.778051
0,99,44,112,0.900946
0,99,45,0,0.835208
0,99,45,1,0.418877
0,99,45,2,1.00357
0,99,45,3,0.597768
0,99,45,4,0.770963
0,99,45,5,0.641645
0,99,45,6,0.660997
0,99,45,7,0.958252
0,99,45,8,0.457777
0,99,45,9,0.754871
0,99,45,10,0.351907
0,99,45,11,1.01855
0,99,45,12,0.761997
0,99,45,13,0.963554
0,99,45,14,0.838379
0,99,45,15,0.698286
0,99,45,16,1.03663
0,99,45,17,0.473293
0,99,45,18,0.801318
0,99,45,19,0.221778
0,99,45,20,0.913645
0,99,45,21,0.729487
0,99,45,22,0.985326
0,99,45,23,0.894772
0,99,45,24,0.602668
0,99,45,25,1.01051
0,99,45,26,0.466429
0,99,45,27,0.813374
0,99,45,28,0.241255
0,99,45,29,0.746074
0,99,45,30,0.663486
0,99,45,31,0.892256
0,99,45,32,0.911274
0,99,45,33,0.537415
0,99,45,34,1.00697
0,99,45,35,0.552111
0,99,45,36,1.05718
0,99,45,37,0.443587
0,99,45,38,0.820575
0,99,45,39,0.742036
0,99,45,40,0.85846
0,99,45,41,0.941489
0,99,45,42,0.428177
0,99,45,43,0.863858
0,99,45,44,0.450253
0,99,45,45,1.04264
0,99,45,46,0.519246
0,99,45,47,0.796182
0,99,45,48,0.73525
0,99,45,49,0.824874
0,99,45,50,0.965278
0,99,45,51,0.40355
0,99,45,52,0.678571
0,99,45,53,0.334838
0,99,45,54,0.936361
0,99,45,55,0.596906
0,99,45,56,0.85058
0,99,45,57,0.819661
0,99,45,58,0.896271
0,99,45,59,1.15491
0,99,45,60,0.529059
0,99,45,61,0.784911
0,99,45,62,0.298464
0,99,45,63,0.918148
0,99,45,64,0.605531
0,99,45,65,0.827458
0,99,45,66,0.743008
0,99,45,67,0.758966
0,99,45,68,1.12872
0,99,45,69,0.564375
0,99,45,70,0.832239
0,99,45,71,0.284464
0,99,45,72,0.862982
0,99,45,73,0.604116
0,99,45,74,0.793527
0,99,45,75,0.69312
0,99,45,76,0.575397
0,99,45,77,1.00822
0,99,45,78,0.548673
0,99,45,79,0.940528
0,99,45,80,0.376081
0,99,45,81,0.984204
0,99,45,82,0.81021
0,99,45,83,0.964831
0,99,45,84,0.881709
0,99,45,85,0.467164
0,99,45,86,0.912486
0,99,45,87,0.433145
0,99,45,88,0.918881
0,99,45,89,0.359412
0,99,45,90,0.876064
0,99,45,91,0.800067
0,99,45,92,0.951009
0,99,45,93,0.952422
0,99,45,94,0.451866
0,99,45,95,0.806311
0,99,45,96,0.359083
0,99,45,97,0.867856
0,99,45,98,0.366356
0,99,45,99,0.726733
0,99,45,100,0.764491
0,99,45,101,0.929136
0,99,45,102,1.13435
0,99,45,103,0.558478
0,99,45,104,0.908108
0,99,45,105,0.461095
0,99,45,106,0.990217
0,99,45,107,0.478061
0,99,45,108,0.741157
0,99,45,109,0.68449
0,99,45,110,0.812209
0,99,45,111,1.09681
0,99,45,112,0.524999
0,99,46,0,0.497402
0,99,46,1,0.990343
0,99,46,2,0.582316
0,99,46,3,0.905513
0,99,46,4,0.889425
0,99,46,5,0.793793
0,99,46,6,1.06076
0,99,46,7,0.556243
0,99,46,8,0.997563
0,99,46,9,0.489319
0,99,46,10,0.967535
0,99,46,11,0.702258
0,99,46,12,0.94939
0,99,46,13,1.00804
0,99,46,14,0.818102
0,99,46,15,1.13974
0,99,46,16,0.497744
0,99,46,17,0.861965
0,99,46,18,0.358192
0,99,46,19,0.771936
0,99,46,20,0.62291
0,99,46,21,0.826742
0,99,46,22,1.01702
0,99,46,23,0.821489
0,99,46,24,1.17127
0,99,46,25,0.607824
0,99,46,26,0.933677
0,99,46,27,0.453748
0,99,46,28,0.833733
0,99,46,29,0.698232
0,99,46,30,0.822523
0,99,46,31,1.02945
0,99,46,32,0.808022
0,99,46,33,1.12228
0,99,46,34,0.653699
0,99,46,35,1.00481
0,99,46,36,0.545805
0,99,46,37,0.909107
0,99,46,38,0.733576
0,99,46,39,0.794122
0,99,46,40,0.901492
0,99,46,41,0.613474
0,99,46,42,0.973615
0,99,46,43,0.477668
0,99,46,44,0.911239
0,99,46,45,0.521569
0,99,46,46,0.949202
0,99,46,47,0.838802
0,99,46,48,0.90429
0,99,46,49,1.06973
0,99,46,50,0.651694
0,99,46,51,0.996622
0,99,46,52,0.468625
0,99,46,53,0.898179
0,99,46,54,0.506123
0,99,46,55,0.942973
0,99,46,56,0.930607
0,99,46,57,0.937612
0,99,46,58,1.21471
0,99,46,59,0.660448
0,99,46,60,1.02838
0,99,46,61,0.391444
0,99,46,62,0.825619
0,99,46,63,0.452733
0,99,46,64,0.768758
0,99,46,65,0.842834
0,99,46,66,0.743358
0,99,46,67,1.16404
0,99,46,68,0.632873
0,99,46,69,1.06966
0,99,46,70,0.511459
0,99,46,71,0.91447
0,99,46,72,0.641221
0,99,46,73,0.79995
0,99,46,74,0.914813
0,99,46,75,0.744642
0,99,46,76,1.10539
0,99,46,77,0.598729
0,99,46,78,1.02563
0,99,46,79,0.555573
0,99,46,80,0.956415
0,99,46,81,0.783918
0,99,46,82,0.885281
0,99,46,83,0.982728
0,99,46,84,0.706075
0,99,46,85,0.989717
0,99,46,86,0.439573
0,99,46,87,0.803804
0,99,46,88,0.413725
0,99,46,89,0.859489
0,99,46,90,0.784652
0,99,46,91,0.928252
0,99,46,92,1.071
0,99,46,93,0.782104
0,99,46,94,1.06349
0,99,46,95,0.54324
0,99,46,96,0.860426
0,99,46,97,0.443246
0,99,46,98,0.871167
0,99,46,99,0.781109
0,99,46,100,0.921738
0,99,46,101,1.13082
0,99,46,102,0.795813
0,99,46,103,1.13875
0,99,46,104,0.558278
0,99,46,105,0.947808
0,99,46,106,0.438876
0,99,46,107,0.783665
0,99,46,108,0.730034
0,99,46,109,0.748403
0,99,46,110,0.998954
0,99,46,111,0.620717
0,99,46,112,1.05132
0,99,47,0,1.20003
0,99,47,1,0.64597
0,99,47,2,0.827045
0,99,47,3,0.821406
0,99,47,4,1.0044
0,99,47,5,1.34031
0,99,47,6,0.73346
0,99,47,7,1.0116
0,99,47,8,0.564346
0,99,47,9,1.15083
0,99,47,10,0.804563
0,99,47,11,0.901224
0,99,47,12,0.86222
0,99,47,13,0.923545
0,99,47,14,1.34608
0,99,47,15,0.750698
0,99,47,16,0.852201
0,99,47,17,0.295483
0,99,47,18,0.827182
0,99,47,19,0.668857
0,99,47,20,0.762331
0,99,47,21,0.729636
0,99,47,22,0.800816
0,99,47,23,1.32179
0,99,47,24,0.938805
0,99,47,25,1.08362
0,99,47,26,0.451386
0,99,47,27,0.929518
0,99,47,28,0.84994
0,99,47,29,0.996313
0,99,47,30,0.900855
0,99,47,31,0.803065
0,99,47,32,1.29483
0,99,47,33,0.966091
0,99,47,34,1.16855
0,99,47,35,0.47644
0,99,47,36,0.86544
0,99,47,37,0.788141
0,99,47,38,0.988583
0,99,47,39,0.848279
0,99,47,40,0.516598
0,99,47,41,0.947931
0,99,47,42,0.652254
0,99,47,43,1.05073
0,99,47,44,0.390589
0,99,47,45,0.797063
0,99,47,46,0.837116
0,99,47,47,1.14821
0,99,47,48,1.17697
0,99,47,49,0.737713
0,99,47,50,1.09686
0,99,47,51,0.684595
0,99,47,52,1.19903
0,99,47,53,0.556895
0,99,47,54,0.807191
0,99,47,55,0.850526
0,99,47,56,1.09075
0,99,47,57,1.36818
0,99,47,58,0.78868
0,99,47,59,1.03197
0,99,47,60,0.519044
0,99,47,61,1.03745
0,99,47,62,0.499552
0,99,47,63,0.588831
0,99,47,64,0.591083
0,99,47,65,0.790974
0,99,47,66,1.25149
0,99,47,67,0.765016
0,99,47,68,1.03101
0,99,47,69,0.549347
0,99,47,70,1.12341
0,99,47,71,0.830838
0,99,47,72,0.872673
0,99,47,73,0.798735
0,99,47,74,0.840057
0,99,47,75,1.32899
0,99,47,76,0.880188
0,99,47,77,1.06359
0,99,47,78,0.523079
0,99,47,79,1.04284
0,99,47,80,0.917809
0,99,47,81,0.969754
0,99,47,82,0.827174
0,99,47,83,0.693351
0,99,47,84,1.12343
0,99,47,85,0.727033
0,99,47,86,0.859557
0,99,47,87,0.23661
0,99,47,88,0.741
0,99,47,89,0.771382
0,99,47,90,1.04165
0,99,47,91,0.971929
0,99,47,92,0.787827
0,99,47,93,1.24154
0,99,47,94,0.894487
0,99,47,95,1.1221
0,99,47,96,0.411132
0,99,47,97,0.816996
0,99,47,98,0.82231
0,99,47,99,1.13675
0,99,47,100,1.12824
0,99,47,101,0.789176
0,99,47,102,1.20783
0,99,47,103,0.811544
0,99,47,104,1.21742
0,99,47,105,0.460297
0,99,47,106,0.649591
0,99,47,107,0.598163
0,99,47,108,0.874921
0,99,47,109,0.994788
0,99,47,110,0.553557
0,99,47,111,0.97054
0,99,47,112,0.602301
0,99,48,0,0.704045
0,99,48,1,0.955996
0,99,48,2,0.902418
0,99,48,3,0.932667
0,99,48,4,1.2521
0,99,48,5,0.979401
0,99,48,6,1.26881
0,99,48,7,0.782232
0,99,48,8,1.1008
0,99,48,9,0.802103
0,99,48,10,1.01162
0,99,48,11,1.01051
0,99,48,12,0.892144
0,99,48,13,1.19318
0,99,48,14,0.850312
0,99,48,15,1.13135
0,99,48,16,0.518639
0,99,48,17,0.749389
0,99,48,18,0.50516
0,99,48,19,0.684656
0,99,48,20,0.818529
0,99,48,21,0.710104
0,99,48,22,1.16239
0,99,48,23,0.900609
0,99,48,24,1.26693
0,99,48,25,0.808423
0,99,48,26,0.984454
0,99,48,27,0.78721
0,99,48,28,0.943141
0,99,48,29,1.11616
0,99,48,30,0.913925
0,99,48,31,1.2926
0,99,48,32,0.9742
0,99,48,33,1.25773
0,99,48,34,0.841692
0,99,48,35,0.944628
0,99,48,36,0.740479
0,99,48,37,0.801295
0,99,48,38,0.949987
0,99,48,39,0.680474
0,99,48,40,0.941814
0,99,48,41,0.596191
0,99,48,42,0.947474
0,99,48,43,0.609525
0,99,48,44,0.797621
0,99,48,45,0.738872
0,99,48,46,0.905069
0,99,48,47,1.17937
0,99,48,48,0.998412
0,99,48,49,1.28222
0,99,48,50,0.859358
0,99,48,51,1.14862
0,99,48,52,0.788149
0,99,48,53,0.967133
0,99,48,54,0.866928
0,99,48,55,0.967889
0,99,48,56,1.25014
0,99,48,57,1.00234
0,99,48,58,1.27028
0,99,48,59,0.703037
0,99,48,60,0.943382
0,99,48,61,0.54885
0,99,48,62,0.70939
0,99,48,63,0.611848
0,99,48,64,0.61248
0,99,48,65,0.993525
0,99,48,66,0.766477
0,99,48,67,1.18919
0,99,48,68,0.734344
0,99,48,69,1.06422
0,99,48,70,0.792785
0,99,48,71,0.983946
0,99,48,72,1.02259
0,99,48,73,0.875508
0,99,48,74,1.25055
0,99,48,75,0.949073
0,99,48,76,1.30927
0,99,48,77,0.82231
0,99,48,78,1.04801
0,99,48,79,0.815854
0,99,48,80,0.934292
0,99,48,81,1.02785
0,99,48,82,0.776278
0,99,48,83,1.06364
0,99,48,84,0.698088
0,99,48,85,0.979361
0,99,48,86,0.501244
0,99,48,87,0.683358
0,99,48,88,0.571809
0,99,48,89,0.781081
0,99,48,90,1.04989
0,99,48,91,0.896954
0,99,48,92,1.25616
0,99,48,93,0.934848
0,99,48,94,1.22508
0,99,48,95,0.820442
0,99,48,96,0.931101
0,99,48,97,0.804731
0,99,48,98,0.952855
0,99,48,99,1.18235
0,99,48,100,1.00699
0,99,48,101,1.30186
0,99,48,102,0.905064
0,99,48,103,1.15237
0,99,48,104,0.719905
0,99,48,105,0.820087
0,99,48,106,0.589589
0,99,48,107,0.632547
0,99,48,108,0.921323
0,99,48,109,0.692626
0,99,48,110,1.01149
0,99,48,111,0.634974
0,99,48,112,1.00656
0,99,49,0,0.718007
0,99,49,1,0.858911
0,99,49,2,0.92481
0,99,49,3,1.29568
0,99,49,4,0.879943
0,99,49,5,1.21933
0,99,49,6,0.973054
0,99,49,7,1.27336
0,99,49,8,0.93438
0,99,49,9,0.86078
0,99,49,10,0.916029
0,99,49,11,0.929689
0,99,49,12,1.27888
0,99,49,13,0.804732
0,99,49,14,1.00367
0,99,49,15,0.65443
0,99,49,16,0.894269
0,99,49,17,0.571286
0,99,49,18,0.531673
0,99,49,19,0.549487
0,99,49,20,0.601857
0,99,49,21,1.09705
0,99,49,22,0.828298
0,99,49,23,1.10941
0,99,49,24,0.784229
0,99,49,25,1.13134
0,99,49,26,0.964384
0,99,49,27,0.921315
0,99,49,28,0.953477
0,99,49,29,0.839527
0,99,49,30,1.37806
0,99,49,31,1.07712
